0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
84,0.45863,0.12293,0.487,0.46336,0.44208,0.44917,0.12766,0.47754,0.47281,0.44208,0.39953,0.14421,0.45626,0.28842,0.2435,0.3617,0.21749,0.43026,0.34043,0.23168,0.487,0.17494,0.44208,0.17494,0.15839,0.49173,0.48227,0.14894,0.41608
85,0.4898,0.19643,0.47959,0.4949,0.51531,0.49745,0.19643,0.47194,0.49235,0.50765,0.23724,0.41582,0.22449,0.30357,0.32653,0.19898,0.35969,0.14796,0.19388,0.31122,0.053571,0.10714,0.28061,0.14031,0.16327,0.46173,0.34439,0.1352,0.42347
86,0.43429,0.10286,0.42857,0.43714,0.43429,0.44286,0.10571,0.43143,0.43429,0.43429,0.56571,0.17714,0.54571,0.55143,0.54,0.63143,0.20571,0.57429,0.62,0.62571,0.21143,0.11714,0.21714,0.22286,0.17143,0.45714,0.35143,0.21714,0.36286
87,0.16667,0.2439,0.15041,0.15854,0.1626,0.1626,0.17073,0.14634,0.15041,0.16667,0.10569,0.18699,0.060976,0.089431,0.14634,0.097561,0.069106,0.077236,0.077236,0.065041,0.15041,0.10163,0.20325,0.16667,0.11789,0.13008,0.10163,0.11382,0.0081301
88,0.42035,0.4469,0.33628,0.37611,0.43805,0.42478,0.40708,0.33628,0.37611,0.43805,0.46903,0.18142,0.38053,0.44248,0.50885,0.5,0.24336,0.45133,0.48673,0.5354,0.21681,0.23009,0.22124,0.15929,0.29646,0.26549,0.21239,0.32743,0.32743
89,0.52745,0.10196,0.56275,0.53333,0.4902,0.53137,0.086275,0.56667,0.53725,0.49804,0.15686,0.43137,0.033333,0.21765,0.26275,0.25294,0.47843,0.14902,0.28235,0.33922,0.27647,0.3902,0.33922,0.26078,0.12549,0.55098,0.40392,0.15882,0.47059
90,0.33856,0.12853,0.35893,0.3511,0.33386,0.33386,0.16928,0.34326,0.35266,0.33229,0.17868,0.27429,0.11285,0.25549,0.24295,0.17085,0.279,0.10502,0.19749,0.23824,0.2069,0.45768,0.19592,0.31191,0.12382,0.42006,0.24295,0.16144,0.33072
91,0.35294,0.15686,0.35784,0.36275,0.32353,0.35784,0.15686,0.34804,0.37745,0.30882,0.40686,0.2451,0.35784,0.36275,0.31373,0.28431,0.18137,0.27451,0.28922,0.2402,0.72059,0.28431,0.41667,0.15686,0.15196,0.30882,0.2598,0.11765,0.27451
92,0.52889,0.47111,0.47556,0.49556,0.53778,0.51333,0.5,0.45778,0.49556,0.52444,0.15778,0.42667,0.26444,0.11556,0.08,0.071111,0.39111,0.14889,0.10667,0.082222,0.18667,0.18667,0.23333,0.18889,0.28,0.42667,0.30667,0.26889,0.41333
93,0.4365,0.29781,0.44088,0.44234,0.44088,0.43066,0.29051,0.42336,0.43796,0.43504,0.37518,0.41168,0.1781,0.33285,0.43066,0.41606,0.4365,0.27883,0.37956,0.47445,0.13869,0.074453,0.077372,0.17372,0.2292,0.40292,0.32409,0.1927,0.2219
94,0.61111,0.1088,0.62037,0.62731,0.59491,0.61574,0.12731,0.61343,0.61574,0.58796,0.24769,0.59722,0.33796,0.11343,0.24769,0.18519,0.54167,0.26852,0.090278,0.16898,0.22222,0.27778,0.28009,0.29167,0.23611,0.71065,0.47222,0.29167,0.55787
95,0.40223,0.24022,0.37989,0.38827,0.40782,0.4162,0.25978,0.3743,0.40223,0.41061,0.2514,0.25698,0.24022,0.2067,0.21788,0.15084,0.2095,0.14525,0.13687,0.12011,0.17598,0.18994,0.10615,0.14525,0.1257,0.36872,0.23464,0.14246,0.33799
